Hours;Load;Price;CO_2_eq;solar_pv
2077;2.2765;84.87;583.68;271.583
2078;2.286;91.93;575.68;188.164
2079;2.2551;89.14;600.65;288.014
2080;2.2236;94.6;679.13;119.949
2081;2.2159;97.72;772.88;277.445
2082;2.2005;108.59;852.73;0
2083;2.2305;136.87;893.61;0
2084;2.3221;138.7;893.52;0
2085;2.3567;146.47;899.23;0
2086;2.2038;131.96;889.33;0
2087;2.0505;127.11;881.7;0
2088;1.9108;110.94;883.03;0
2089;1.7911;116.41;882.57;0
2090;1.7499;110.93;878.22;0
2091;1.7248;110.66;885.47;0
2092;1.7133;110.66;873.87;0
2093;1.7558;111.95;869.76;0
2094;1.8552;120.04;837.84;0
2095;2.0873;134.56;776.55;54.478
2096;2.2687;144.13;733.84;280.578
2097;2.3517;140.94;699.71;131.521
2098;2.3013;132.4;677.85;249.726
2099;2.2231;126.91;638.65;112.949
2100;2.1818;115.36;605.39;272.451
2101;2.1348;110.74;598.76;263.488
2102;2.1101;105.6;643.68;184.113
2103;2.0944;101.55;703.2;63.802
2104;2.0889;104.94;795.64;84.1786
2105;2.1164;107.82;880.6;10.2849
2106;2.1585;128.15;906.45;0
2107;2.1704;145.11;882.95;0
2108;2.2882;160.95;856.29;0
2109;2.2987;160.88;829.0;0
2110;2.1529;138.59;814.78;0
2111;1.9932;134.32;816.57;0
2112;1.8613;123.43;842.59;0
2113;1.7351;112.16;841.93;0
2114;1.6752;111.79;849.14;0
2115;1.6457;111.83;840.58;0
2116;1.6487;111.86;838.04;0
2117;1.6826;111.87;839.82;0
2118;1.7685;111.84;844.22;0
2119;2.0007;128.22;822.55;38.585
2120;2.188;133.47;796.33;56.6191
2121;2.2834;129.3;759.12;248.247
2122;2.277;122.83;709.77;153.25
2123;2.2246;124.34;697.45;170.028
2124;2.2157;132.88;702.35;196.443
2125;2.187;132.42;710.7;240.071
2126;2.2472;127.29;740.7;126.109
2127;2.2049;111.85;772.41;31.2015
2128;2.2029;111.17;785.56;35.1842
2129;2.1895;112.83;799.74;36.0437
2130;2.1749;128.0;801.14;0
2131;2.1645;132.29;786.14;0
2132;2.2338;133.4;771.9;0
2133;2.2378;136.53;767.88;0
2134;2.0848;117.34;749.63;0
2135;1.9299;121.35;727.11;0
2136;1.7983;111.49;723.7;0
2137;1.6894;108.49;738.05;0
2138;1.6386;106.27;747.48;0
2139;1.609;105.48;763.86;0
2140;1.6113;106.86;794.21;0
2141;1.6409;109.07;821.97;0
2142;1.72;124.38;825.49;0
2143;1.9434;126.99;832.29;402.866
2144;2.116;132.65;811.43;605.167
2145;2.188;137.51;789.32;666.216
2146;2.1964;132.4;742.55;660.271
2147;2.1607;125.16;746.54;458.007
2148;2.1497;123.52;765.32;526.595
2149;2.1676;123.52;780.11;522.848
2150;2.1621;124.28;819.19;541.615
2151;2.1705;123.51;847.91;562.531
2152;2.132;128.13;867.41;514.891
2153;2.1457;135.05;899.33;331.106
2154;2.1286;136.5;901.33;0
2155;2.1404;146.37;907.13;0
2156;2.2159;157.99;899.33;0
2157;2.2177;159.49;895.89;0
2158;2.0812;121.22;887.44;0
2159;1.9258;133.52;855.9;0
2160;1.7967;124.73;856.22;0
2161;1.6767;125.37;862.81;0
2162;1.6228;125.39;857.4;0
2163;1.5714;125.4;845.96;0
2164;1.5638;125.7;846.14;0
2165;1.5689;125.66;835.43;0
2166;1.5731;125.75;815.79;0
2167;1.6268;125.71;766.27;389.515
2168;1.7224;125.75;728.61;525.282
2169;1.8581;125.74;684.3;568.247
2170;1.9321;124.96;661.17;579.179
2171;1.9449;117.53;663.65;553.936
2172;1.9544;108.97;656.43;489.684
2173;1.964;109.43;656.26;474.081
2174;1.9392;116.73;681.3;489.235
2175;1.8994;118.54;713.66;492.085
2176;1.8836;122.95;717.4;426.143
2177;1.8702;125.71;711.82;198.442
2178;1.8802;124.88;714.44;0
2179;1.904;125.4;720.64;0
2180;1.9568;125.37;712.24;0
2181;1.9634;125.76;727.64;0
2182;1.8538;125.69;724.51;0
2183;1.7449;125.39;723.17;0
2184;1.6124;106.42;721.68;0
2185;1.51;96.28;734.75;0
2186;1.444;89.98;735.69;0
2187;1.3924;89.06;731.8;0
2188;1.3874;87.29;724.63;0
2189;1.3829;85.0;712.31;0
2190;1.4102;83.53;696.88;0
2191;1.4168;77.05;682.82;405.784
2192;1.5027;81.3;650.95;539.243
2193;1.6203;83.12;631.28;619.021
2194;1.7341;91.86;614.05;613.508
2195;1.8002;88.7;603.95;562.105
2196;1.8175;64.16;594.98;499.824
2197;1.8472;56.14;594.97;450.979
2198;1.8395;47.46;590.2;474.858
2199;1.8067;40.09;598.55;488.388
2200;1.7739;36.36;641.81;423.632
2201;1.7619;42.87;673.4;214.214
2202;1.7708;59.82;691.41;0
2203;1.8236;100.41;696.68;0
2204;1.9063;107.03;693.72;0
2205;1.9328;111.23;693.73;0
2206;1.8447;109.72;696.33;0
2207;1.7528;110.55;690.68;0
2208;1.64;109.01;701.93;0
2209;1.5582;98.63;713.44;0
2210;1.5093;100.14;716.83;0
2211;1.4987;98.84;753.3;0
2212;1.5107;98.73;785.66;0
2213;1.5475;106.94;819.4;0
2214;1.6548;121.71;818.83;0
2215;1.9329;138.25;762.32;393.159
2216;2.1784;131.37;641.56;532.177
2217;2.2761;144.56;584.93;612.709
2218;2.2551;111.85;593.58;549.625
2219;2.2;108.11;576.94;527.99
2220;2.2122;111.23;575.58;352.647
2221;2.2293;109.15;581.81;254.68
2222;2.2271;112.59;594.95;224.37
2223;2.1797;118.74;637.85;289.106
2224;2.2118;121.28;714.69;194.371
2225;2.1904;120.14;798.37;72.5182
2226;2.1935;116.69;857.35;0
2227;2.201;133.77;861.94;0
2228;2.2899;158.11;862.76;0
2229;2.3038;153.23;862.02;0
2230;2.1539;138.09;856.15;0
2231;2.0049;131.1;855.57;0
2232;1.867;113.12;869.56;0
2233;1.7519;122.72;884.79;0
2234;1.6866;126.32;880.02;0
2235;1.6696;124.64;879.19;0
2236;1.6719;126.88;906.06;0
2237;1.7173;117.93;904.99;0
2238;1.8088;121.91;926.39;0
2239;2.0527;148.34;852.19;427.726
2240;2.2596;174.79;785.47;579.416
2241;2.3268;166.91;742.52;631.301
2242;2.2827;132.49;720.63;615.624
2243;2.277;118.4;720.8;560.79
2244;2.3185;112.02;719.16;505.958
2245;2.315;109.6;722.95;491.977
2246;2.2921;108.28;733.21;500.952
2247;2.2568;107.31;770.3;505.118
2248;2.2669;108.71;843.03;443.655
2249;2.2586;112.73;907.11;220.126
2250;2.2396;122.0;963.05;0
2251;2.2539;147.1;960.35;0
2252;2.3465;180.0;947.3;0
2253;2.3887;177.32;947.83;0
2254;2.2269;155.57;965.05;0
2255;2.0684;141.24;971.67;0
2256;1.9365;130.81;974.69;0
2257;1.8261;131.66;981.43;0
2258;1.7696;131.15;989.62;0
2259;1.7447;132.54;993.93;0
2260;1.7472;133.04;994.88;0
2261;1.7808;129.7;967.93;0
2262;1.8575;139.21;974.68;0
2263;2.0818;166.73;893.78;424.932
2264;2.2659;201.91;819.09;561.997
2265;2.3517;179.38;751.6;605.945
2266;2.297;138.89;715.61;589.426
2267;2.2795;121.33;720.63;543.049
2268;2.2821;115.73;704.13;489.257
2269;2.2645;113.5;709.63;476.439
2270;2.2586;113.68;742.52;463.534
2271;2.2316;113.68;822.55;470.342
2272;2.2323;118.63;896.22;221.226
2273;2.2215;121.67;947.46;307.659
2274;2.2214;136.08;1007.58;0
2275;2.2424;156.81;990.45;0
2276;2.339;199.56;971.41;0
2277;2.3717;192.34;967.59;0
2278;2.2192;164.98;975.27;0
2279;2.0491;151.39;957.57;0
2280;1.9052;139.13;948.22;0
2281;1.7838;135.54;945.39;0
2282;1.7176;133.14;946.23;0
2283;1.6891;132.95;939.86;0
2284;1.6987;133.19;932.51;0
2285;1.7395;133.45;939.81;0
2286;1.8072;133.76;915.17;1.39925
2287;2.0153;142.51;850.6;158.958
2288;2.2225;161.63;761.63;327.17
2289;2.3373;151.88;698.73;656.835
2290;2.3535;120.09;681.78;369.924
2291;2.3264;118.24;679.0;536.961
2292;2.3176;116.26;685.22;105.873
2293;2.3352;116.78;683.74;414.095
2294;2.3137;121.7;708.91;140.478
2295;2.2763;123.83;740.24;41.4804
2296;2.2773;129.62;793.27;32.8994
2297;2.2682;124.09;857.59;98.0182
2298;2.2589;128.67;886.23;0
2299;2.2443;140.0;892.3;0
2300;2.3082;161.71;884.76;0
2301;2.3424;150.56;874.65;0
2302;2.1995;131.64;870.96;0
2303;2.0364;133.53;894.3;0
2304;1.8854;131.53;901.77;0
2305;1.7628;129.4;902.93;0
2306;1.6952;131.58;895.11;0
2307;1.6621;128.33;895.62;0
2308;1.6406;128.05;893.17;0
2309;1.6739;131.44;894.75;0
2310;1.7117;130.09;883.74;0.643382
2311;1.8783;135.73;874.37;250.948
2312;2.068;131.7;862.88;213.438
2313;2.2104;128.82;854.19;256.408
2314;2.294;134.94;849.7;181.448
2315;2.3271;132.21;834.69;109.026
2316;2.3624;133.23;836.12;128.81
2317;2.3513;132.94;822.25;115.175
2318;2.3183;133.46;817.53;91.2726
2319;2.2597;133.4;834.7;57.1814
2320;2.2266;132.63;864.01;63.7279
2321;2.1949;133.13;881.39;93.1545
2322;2.1575;136.49;880.8;0
2323;2.1282;138.65;887.19;0
2324;2.1667;140.37;892.54;0
2325;2.1859;148.22;880.75;0
2326;2.0476;136.44;875.33;0
2327;1.8805;137.02;867.75;0
2328;1.7252;132.39;866.61;0
2329;1.5985;131.85;876.52;0
2330;1.5246;130.17;888.89;0
2331;1.492;130.16;898.06;0
2332;1.47;129.18;916.99;0
2333;1.4729;130.17;910.33;0
2334;1.4794;128.88;871.31;0.634905
2335;1.5075;127.15;828.19;342.694
2336;1.6229;132.32;755.43;553.325
2337;1.7613;133.37;722.68;651.467
2338;1.8099;132.31;695.12;626.286
2339;1.7988;132.49;671.44;570.39
2340;1.7938;132.01;662.55;508.646
2341;1.7943;128.04;663.93;484.935
2342;1.8244;117.7;712.36;535.726
2343;1.8125;115.77;759.28;486.733
2344;1.7839;116.03;841.21;490.247
2345;1.7655;125.9;916.26;240.269
2346;1.7563;132.32;947.23;0
2347;1.7476;125.85;935.17;0
2348;1.7785;145.99;921.38;0
2349;1.8121;145.11;914.42;0
2350;1.7249;137.31;897.67;0
2351;1.6237;134.9;906.42;0
2352;1.4929;126.98;910.55;0
2353;1.3859;127.99;924.61;0
2354;1.3023;117.86;929.06;0
2355;1.2659;119.83;939.95;0
2356;1.2567;117.99;943.29;0
2357;1.2586;118.24;942.99;0
2358;1.2712;117.86;908.09;5.71533
2359;1.2631;120.0;870.74;35.1519
2360;1.3558;118.9;794.93;120.166
2361;1.4829;122.98;742.96;270.28
2362;1.507;112.21;701.87;135.871
2363;1.4555;100.0;697.01;95.0108
2364;1.4255;96.16;696.28;162.051
2365;1.4058;98.3;696.27;71.3094
2366;1.4076;96.17;711.92;37.7631
2367;1.3952;95.42;738.84;26.1021
2368;1.3711;96.17;802.26;40.0268
2369;1.359;102.59;859.91;28.3549
2370;1.3701;113.26;925.28;0
2371;1.4147;124.45;918.13;0
2372;1.4904;129.97;895.65;0
2373;1.5634;133.46;879.13;0
2374;1.5169;126.39;863.37;0
2375;1.4636;115.0;893.31;0
2376;1.37;106.94;897.97;0
2377;1.2973;116.12;899.47;0
2378;1.2477;113.9;904.81;0
2379;1.2303;112.43;902.98;0
2380;1.2233;113.9;896.18;0
2381;1.2258;114.98;872.44;0
2382;1.2323;113.9;813.34;107.276
2383;1.2386;111.99;747.93;494.592
2384;1.3189;111.98;673.88;629.177
2385;1.4041;108.9;628.68;677.544
2386;1.4554;98.29;587.08;656.04
2387;1.4538;89.95;589.71;603.218
2388;1.4434;80.75;587.76;542.785
2389;1.4029;74.97;606.71;531.766
2390;1.3874;80.14;617.69;544.346
2391;1.3657;94.22;655.27;548.608
2392;1.3848;97.92;728.77;496.972
2393;1.406;106.86;805.2;303.918
2394;1.448;117.54;855.85;0
2395;1.5013;126.1;832.03;0
2396;1.5823;128.28;783.34;0
2397;1.6544;130.38;778.56;0
2398;1.5912;121.83;775.47;0
2399;1.5248;117.55;725.06;0
2400;1.4096;115.25;716.09;0
2401;1.3243;108.98;705.74;0
2402;1.2712;106.25;706.61;0
2403;1.2653;96.36;715.76;0
2404;1.2726;96.28;694.27;0
2405;1.3076;96.34;715.77;0
2406;1.4177;106.26;711.1;199.986
2407;1.6807;126.43;713.11;249.261
2408;1.9252;132.2;674.68;508.274
2409;2.0598;132.79;617.97;261.817
2410;2.0853;122.93;568.08;318.862
2411;2.043;119.66;543.52;46.0908
2412;2.0406;117.53;578.8;430.555
2413;2.0489;122.07;619.53;91.7067
2414;2.0306;131.3;645.65;276.05
2415;1.9894;131.78;696.05;164.681
2416;1.9963;132.09;762.16;288.652
2417;2.0267;131.92;843.2;383.318
2418;2.0439;132.1;909.88;0
2419;2.0542;130.8;930.81;0
2420;2.1477;162.46;923.01;0
2421;2.1961;165.38;892.28;0
2422;2.0497;141.39;862.37;0
2423;1.8861;130.8;860.33;0
2424;1.7421;111.0;871.84;0
2425;1.6329;128.19;872.75;0
2426;1.5763;131.09;880.05;0
2427;1.5551;132.47;882.34;0
2428;1.5576;128.45;894.9;0
2429;1.5962;127.12;926.04;0
2430;1.679;125.97;919.55;10.1522
2431;1.9429;160.27;884.34;128.716
2432;2.1622;179.49;839.03;107.786
2433;2.2383;163.47;792.37;63.6903
2434;2.2484;153.12;761.49;113.346
2435;2.2239;143.15;742.12;74.7041
2436;2.2077;135.69;734.98;84.4649
2437;2.2156;134.37;743.18;70.4307
2438;2.1548;133.25;753.65;91.0208
2439;2.1016;132.84;762.06;57.6156
2440;2.0925;134.96;807.22;52.4796
2441;2.0767;136.76;862.73;29.2413
2442;2.0688;146.8;904.32;0
2443;2.0825;149.58;888.29;0
2444;2.1518;175.21;850.58;0
2445;2.2037;173.91;832.27;0
2446;2.0516;133.29;807.63;0
2447;1.8962;128.22;788.83;0
2448;1.7478;128.18;788.43;0
2449;1.6558;132.2;789.19;0
2450;1.5952;130.73;798.17;0
2451;1.5695;130.52;811.11;0
2452;1.5879;129.44;834.66;0
2453;1.6337;133.27;868.16;0
2454;1.6932;133.28;855.0;6.44773
2455;1.9266;171.29;802.64;63.5745
2456;2.1161;173.57;743.78;381.988
2457;2.1914;160.7;709.55;112.474
2458;2.1862;149.87;696.46;262.792
2459;2.0984;138.56;680.34;70.4323
2460;2.1119;144.09;692.77;189.005
2461;2.1076;142.21;736.21;388.41
2462;2.0962;134.33;763.02;260.717
2463;2.0495;130.29;806.76;328.902
2464;2.1086;133.33;863.44;84.6803
2465;2.1262;145.3;915.75;201.919
2466;2.1356;162.61;938.16;0
2467;2.1373;166.88;953.95;0
2468;2.1952;171.24;921.36;0
2469;2.2269;180.73;913.36;0
2470;2.076;159.61;921.46;0
2471;1.9184;138.79;928.47;0
2472;1.7754;131.43;930.84;0
2473;1.6682;125.98;937.8;0
2474;1.6153;124.73;930.13;0
2475;1.5839;132.45;927.53;0
2476;1.5905;132.44;924.27;0
2477;1.6304;126.86;929.28;0
2478;1.6845;127.4;905.63;14.6383
2479;1.91;144.74;864.61;158.687
2480;2.1126;172.22;820.87;337.101
2481;2.1906;172.01;755.45;141.412
2482;2.1567;151.24;712.32;162.581
2483;2.0678;134.27;690.3;112.215
2484;2.0743;124.89;671.22;159.669
2485;2.0783;123.75;656.68;435.326
2486;2.0669;124.7;679.49;483.082
2487;2.0287;124.7;704.9;86.5589
2488;2.0399;124.72;741.83;66.6619
2489;2.0281;124.67;770.91;380.546
2490;2.0301;123.67;788.88;0
2491;2.0427;138.16;789.6;0
2492;2.0976;150.6;787.18;0
2493;2.1328;151.35;755.05;0
2494;1.9961;136.47;737.43;0
2495;1.8359;129.4;715.73;0
2496;1.7224;120.29;722.41;0
2497;1.6266;123.9;730.23;0
2498;1.5712;112.0;723.8;0
2499;1.5318;114.38;718.92;0
2500;1.5328;108.0;718.17;0
2501;1.5558;105.14;721.24;0
2502;1.5394;103.55;721.57;13.6813
2503;1.589;105.56;715.5;43.2453
2504;1.703;111.79;702.81;167.347
2505;1.838;118.38;696.87;230.137
2506;1.9033;117.42;687.59;271.495
2507;1.8871;118.13;685.15;310.346
2508;1.898;121.98;669.63;199.925
2509;1.8961;118.56;680.28;116.502
2510;1.8954;130.46;719.08;29.8729
2511;1.823;132.42;754.89;38.6025
2512;1.7828;132.44;770.47;38.4139
2513;1.7656;133.05;781.99;21.0608
2514;1.7904;129.14;796.85;0
2515;1.8146;133.02;819.52;0
2516;1.8667;133.01;814.92;0
2517;1.919;134.51;826.5;0
2518;1.8105;127.8;845.46;0
2519;1.7029;127.71;875.12;0
2520;1.576;122.96;898.44;0
2521;1.4861;111.55;906.41;0
2522;1.4256;115.17;909.04;0
2523;1.3933;114.27;913.87;0
2524;1.3839;114.29;917.75;0
2525;1.3828;115.19;902.2;0
2526;1.3683;115.73;857.67;39.9819
2527;1.3873;115.17;813.35;43.7597
2528;1.4734;115.18;768.96;38.5724
2529;1.5547;113.34;733.65;86.4796
2530;1.634;114.68;714.67;146.065
2531;1.642;111.11;713.21;119.528
2532;1.6426;107.83;700.28;86.0204
2533;1.6238;104.05;691.83;133.419
2534;1.6311;102.57;704.73;231.856
2535;1.6145;101.46;761.54;70.3534
2536;1.5768;103.64;812.81;219.952
2537;1.5675;115.18;867.1;432.328
2538;1.616;132.08;926.6;0.538498
2539;1.6642;131.54;939.2;0
2540;1.7496;132.88;930.92;0
2541;1.8295;140.0;923.8;0
2542;1.7551;135.0;920.42;0
2543;1.6664;129.97;939.18;0
2544;1.5566;125.35;943.8;0
2545;1.4818;130.97;940.75;0
2546;1.4291;129.88;948.89;0
2547;1.4182;127.23;927.31;0
2548;1.4221;127.68;936.76;0
2549;1.4724;130.03;939.16;0
2550;1.5495;132.63;924.09;240.92
2551;1.8294;143.11;898.09;293.827
2552;2.0713;171.78;855.27;286.767
2553;2.1795;172.98;816.34;416.63
2554;2.1736;163.47;798.14;401.751
2555;2.1405;136.4;801.37;404.529
2556;2.1698;133.01;775.48;443.563
2557;2.1695;132.94;778.07;343.883
2558;2.1692;132.96;799.9;165.912
2559;2.1414;133.18;807.76;78.0489
2560;2.139;133.18;828.79;153.654
2561;2.1086;134.0;840.94;280.882
2562;2.0843;134.27;861.92;18.3557
2563;2.0839;129.38;863.25;0
2564;2.1297;143.61;858.18;0
2565;2.1759;142.78;848.19;0
2566;2.0434;134.25;841.08;0
2567;1.878;132.98;843.37;0
2568;1.742;132.9;846.67;0
2569;1.6335;129.4;848.26;0
2570;1.5741;120.63;845.36;0
2571;1.5398;118.29;832.51;0
2572;1.5443;118.09;831.33;0
2573;1.5835;124.25;838.09;0
2574;1.6455;129.66;831.37;17.0887
2575;1.8945;132.66;814.31;50.8311
2576;2.0899;140.27;768.01;136.145
2577;2.1687;154.88;700.92;179.212
2578;2.1591;136.58;651.36;210.354
2579;2.0978;134.65;613.24;200.299
2580;2.1055;130.29;606.05;205.507
2581;2.1045;127.1;619.77;162.029
2582;2.1067;127.0;647.31;124.682
2583;2.0735;125.2;690.25;63.1882
2584;2.0738;128.1;734.91;45.533
2585;2.0778;132.6;765.33;14.1087
2586;2.0561;133.59;788.15;0
2587;2.0879;134.25;780.0;0
2588;2.1405;130.46;744.06;0
2589;2.1843;135.08;741.29;0
2590;2.0381;133.71;742.82;0
2591;1.8704;130.21;735.51;0
2592;1.7378;124.84;734.09;0
2593;1.6371;118.74;738.11;0
2594;1.5687;111.22;747.59;0
2595;1.5583;107.76;753.25;0
2596;1.563;107.75;755.61;0
2597;1.5944;111.23;758.53;0
2598;1.658;115.53;783.05;26.2964
2599;1.9075;131.88;771.79;100.307
2600;2.1284;134.98;722.05;354.268
2601;2.2262;136.43;706.53;660.507
2602;2.2435;131.54;698.99;591.889
2603;2.2313;130.78;706.6;182.006
2604;2.247;130.78;730.72;229.06
2605;2.2757;131.31;750.28;373.914
2606;2.2493;131.93;768.99;250.004
2607;2.2341;131.91;782.56;253.032
2608;2.1984;131.74;818.81;124.315
2609;2.1582;131.74;841.01;65.8846
2610;2.1555;131.94;864.22;0.545464
2611;2.1665;130.77;868.69;0
2612;2.216;137.6;864.09;0
2613;2.2524;144.04;888.8;0
2614;2.1151;132.18;903.44;0
2615;1.9363;131.73;939.91;0
2616;1.7963;130.86;938.44;0
2617;1.6756;122.03;938.73;0
2618;1.6161;119.32;936.58;0
2619;1.587;119.49;943.44;0
2620;1.5922;120.74;933.54;0
2621;1.6238;125.26;910.01;0
2622;1.6738;129.75;896.27;18.342
2623;1.911;136.16;861.87;124.094
2624;2.1105;144.48;807.54;137.569
2625;2.1962;144.68;748.3;248.254
2626;2.1691;135.32;686.46;330.669
2627;2.1136;130.08;653.83;490.687
2628;2.1102;118.71;653.8;499.675
2629;2.0987;117.79;642.49;532.427
2630;2.0402;117.72;661.19;613.152
2631;2.0117;114.33;711.03;636.494
2632;2.0729;118.71;771.41;593.277
2633;2.0323;129.5;847.2;427.681
2634;2.0391;132.5;887.97;136.02
2635;2.0383;133.16;870.63;0
2636;2.0995;152.17;826.44;0
2637;2.1692;161.43;776.45;0
2638;2.039;136.22;754.42;0
2639;1.863;130.13;759.77;0
2640;1.7314;128.64;780.66;0
2641;1.6237;117.26;793.13;0
2642;1.5683;114.9;809.21;0
2643;1.5337;114.9;835.46;0
2644;1.5406;114.9;857.66;0
2645;1.575;119.67;864.44;0
2646;1.632;130.09;834.63;320.953
2647;1.8578;134.08;778.58;94.422
2648;2.0438;135.55;689.2;108.688
2649;2.1216;135.16;614.14;281.132
2650;2.0758;124.65;566.95;353.492
2651;1.9932;106.49;547.15;292.867
2652;1.9998;105.4;548.43;178.529
2653;1.9895;104.45;557.53;113.878
2654;1.9561;106.02;577.81;75.2269
2655;1.9243;106.59;646.26;79.8246
2656;1.9766;113.45;749.47;69.3813
2657;1.9694;124.99;849.91;125.263
2658;1.9873;133.68;907.84;16.2726
2659;2.0005;136.66;899.1;0
2660;2.0429;151.75;869.35;0
2661;2.1142;163.74;854.48;0
2662;2.0124;138.65;858.98;0
2663;1.8461;133.71;848.44;0
2664;1.7075;126.82;883.55;0
2665;1.6145;122.27;913.88;0
2666;1.5479;127.03;929.49;0
2667;1.5145;127.3;939.53;0
2668;1.5132;126.77;932.51;0
2669;1.5313;124.87;902.66;0
2670;1.5179;121.7;812.33;306.967
2671;1.5927;119.44;720.61;567.294
2672;1.7178;116.19;643.04;470.608
2673;1.829;104.41;587.51;552.105
2674;1.837;98.81;557.27;560.286
2675;1.8088;93.25;559.8;123.124
2676;1.7904;98.42;554.88;104.825
2677;1.7448;96.77;563.64;186.405
2678;1.7338;101.78;591.84;106.596
2679;1.6972;100.72;648.91;55.4057
2680;1.6778;101.85;741.88;122.027
2681;1.6898;105.4;861.26;295.236
2682;1.7062;125.36;924.57;16.122
2683;1.7362;113.73;895.87;0
2684;1.7787;136.7;878.07;0
2685;1.8623;142.41;856.42;0
2686;1.7843;129.47;804.12;0
2687;1.654;130.33;733.5;0
2688;1.5298;119.43;698.54;0
2689;1.4277;106.78;689.87;0
2690;1.3572;100.09;682.47;0
2691;1.3185;94.8;677.15;0
2692;1.3035;89.2;675.53;0
2693;1.3019;86.49;654.61;0
2694;1.2712;88.34;618.36;93.7139
2695;1.3052;89.41;585.83;314.467
2696;1.3932;88.57;539.93;496.549
2697;1.494;90.19;496.86;688.717
2698;1.5482;71.59;461.09;464.203
2699;1.543;67.81;483.56;434.461
2700;1.53;48.2;525.27;68.4817
2701;1.5334;36.07;545.38;586.944
2702;1.4907;21.68;559.05;472.246
2703;1.4825;24.01;616.91;406.616
2704;1.5203;43.47;715.08;471.184
2705;1.5279;92.08;806.52;448.967
2706;1.5275;118.86;884.75;101.296
2707;1.5944;127.99;913.24;0
2708;1.6858;131.79;904.67;0
2709;1.7693;136.3;896.72;0
2710;1.7032;125.02;890.94;0
2711;1.6077;116.95;926.83;0
2712;1.5105;123.3;921.94;0
2713;1.4324;125.03;916.99;0
2714;1.3811;117.74;888.72;0
2715;1.363;117.73;870.73;0
2716;1.3771;117.73;844.24;0
2717;1.4095;120.16;824.57;0
2718;1.4829;121.23;813.01;420.699
2719;1.7577;127.07;770.77;615.631
2720;1.961;133.8;704.57;689.894
2721;2.0436;135.0;654.02;556.244
2722;2.025;129.0;637.99;291.669
2723;1.9564;127.99;649.03;175.528
2724;1.9455;127.89;664.0;104.366
2725;1.9546;128.0;654.09;131.888
2726;1.9522;128.0;668.49;148.75
2727;1.9737;125.4;715.57;224.91
2728;2.0084;126.86;774.17;307.93
2729;2.0024;122.1;849.5;47.6291
2730;2.0208;120.18;862.65;99.5885
2731;2.0163;122.35;867.04;0
2732;2.0634;134.57;861.05;0
2733;2.1307;135.97;839.73;0
2734;2.0094;132.67;834.97;0
2735;1.8351;127.05;848.84;0
2736;1.697;127.76;837.29;0
2737;1.5981;121.84;847.71;0
2738;1.5504;115.95;843.37;0
2739;1.5203;112.91;851.75;0
2740;1.5259;113.8;853.42;0
2741;1.5625;119.95;844.91;0
2742;1.6162;119.35;845.7;232.247
2743;1.8685;127.08;822.37;381.193
2744;2.0719;134.1;790.89;575.803
2745;2.1641;134.93;773.64;658.206
2746;2.1541;126.61;774.74;528.189
2747;2.1506;127.73;774.51;537.957
2748;2.1878;128.49;753.82;452.697
2749;2.1885;127.21;743.43;0
2750;2.1786;125.08;743.78;0
2751;2.136;126.6;747.22;173.615
2752;2.1287;127.06;765.97;50.3947
2753;2.1343;117.17;799.16;24.0747
2754;2.1067;113.81;849.83;1.06245
2755;2.0999;126.61;866.89;0
2756;2.1348;132.85;870.05;0
2757;2.1864;144.16;834.69;0
2758;2.0621;133.47;791.26;0
2759;1.9094;125.51;775.45;0
2760;1.7643;115.94;762.1;0
2761;1.6479;105.93;751.5;0
2762;1.572;99.98;744.21;0
2763;1.5373;97.89;736.81;0
2764;1.5535;96.81;722.56;0
2765;1.5801;97.9;760.91;0
2766;1.6261;104.43;751.41;22.3468
2767;1.8868;125.16;658.02;26.9427
2768;2.055;128.66;593.37;41.9008
2769;2.1114;126.12;573.14;78.2334
2770;2.0854;98.07;568.81;70.2391
2771;2.0605;92.33;589.73;99.6231
2772;2.1233;98.06;593.07;171.576
2773;2.1145;93.56;588.23;94.3165
2774;2.1023;98.65;607.8;87.555
2775;2.0698;97.52;636.84;68.0947
2776;2.054;96.52;694.62;35.0462
2777;2.0512;101.22;785.25;150.977
2778;2.0728;112.38;862.98;52.5923
2779;2.0717;128.02;892.31;0
2780;2.1345;147.82;898.04;0
2781;2.2034;154.97;872.87;0
2782;2.1024;145.88;845.54;0
2783;1.9348;129.58;826.65;0
2784;1.7955;122.12;819.85;0
2785;1.6832;121.81;820.45;0
2786;1.6197;114.33;831.17;0
2787;1.591;111.34;837.48;0
2788;1.5896;112.2;841.57;0
2789;1.6235;118.65;845.28;0
2790;1.659;114.5;827.34;7.27738
2791;1.8974;127.03;759.23;29.8558
2792;2.0902;130.69;650.74;36.3884
2793;2.1217;127.08;605.57;63.5313
2794;2.0982;110.38;660.59;61.9048
2795;2.1159;113.05;674.01;93.0829
2796;2.1226;113.29;658.87;104.49
2797;2.1707;114.58;629.87;80.5713
2798;2.1577;108.89;628.21;166.767
2799;2.1066;104.12;662.24;117.531
2800;2.1083;103.13;745.85;93.8457
2801;2.0928;103.48;850.03;6.19694
2802;2.0739;108.95;936.27;8.57559
2803;2.0914;125.73;968.12;0
2804;2.1515;152.84;955.73;0
2805;2.2269;161.28;941.43;0
2806;2.1368;140.91;910.95;0
2807;1.9801;126.34;920.39;0
2808;1.8341;103.49;917.78;0
2809;1.732;121.05;929.36;0
2810;1.6671;120.02;923.63;0
