Hours;Load;Price;CO_2_eq;solar_pv
581;4.767225;146.445;720.28;0
582;5.1156;154.625;721.17;0
583;5.8416;179.36;718.16;0
584;6.382925;213.2825;698.97;0
585;6.620425;242.9075;687.32;13.9197
586;6.73055;240.4125;680.55;196.086
587;6.84405;218.265;670.73;49.8079
588;6.901075;204.7525;664.48;59.3971
589;6.927475;195.04;667.2;50.2403
590;6.90855;190.98000000000002;679.11;75.1922
591;6.78815;191.1275;687.06;73.6252
592;6.700125;191.72;696.71;0
593;6.62145;200.25;688.32;0
594;6.774125;217.1425;687.62;0
595;6.726275;213.9825;688.28;0
596;6.613825;196.325;708.59;0
597;6.2968;182.39499999999998;722.12;0
598;5.93545;168.3125;727.74;0
599;5.627175;156.07750000000001;735.12;0
600;5.289675;146.3175;731.77;0
601;5.111275;146.365;730.1;0
602;4.961325;141.5475;722.27;0
603;4.892775;137.965;714.99;0
604;4.896075;137.0;717.66;0
605;4.988975;137.0;722.54;0
606;5.251025;138.32;717.72;0
607;5.946525;163.39;718.01;0
608;6.501475;190.29500000000002;712.88;0
609;6.77405;202.8925;696.24;170.399
610;6.8689;203.3075;685.26;360.297
611;6.973225;196.9975;681.6;380.176
612;7.034825;187.6825;674.89;316.486
613;6.99435;183.41;672.25;69.2468
614;6.99235;174.87;673.99;61.3519
615;6.9022;174.9;683.82;47.5528
616;6.821775;175.8025;685.77;0.507502
617;6.768775;173.17;677.12;0
618;6.949225;177.65;656.31;0
619;6.961975;182.0;652.05;0
620;6.8353;156.1725;651.97;0
621;6.496725;162.325;656.75;0
622;6.143075;148.745;656.03;0
623;5.86135;145.035;643.91;0
624;5.528175;123.2425;636.76;0
625;5.204375;131.595;628.66;0
626;5.01585;125.18;624.58;0
627;4.94615;120.64750000000001;626.2;0
628;4.957775;121.475;620.67;0
629;5.12355;119.125;625.98;0
630;5.3889;130.5575;636.22;0
631;6.020525;149.16750000000002;650.87;0
632;6.58965;179.0125;654.97;0
633;6.86185;195.81;659.06;27.3429
634;6.90835;202.7575;657.74;78.7435
635;6.96095;198.32999999999998;649.84;223.535
636;6.988625;193.59;651.51;335.224
637;6.928725;190.25;656.03;121.409
638;6.8046;182.55;661.6;90.7374
639;6.6279;181.675;674.57;237.786
640;6.521125;183.03;685.61;0
641;6.472825;187.39499999999998;683.56;0
642;6.6642;197.0025;682.15;0
643;6.677475;199.22;689.45;0
644;6.492575;190.2275;707.17;0
645;6.07005;178.245;712.93;0
646;5.733675;164.6025;719.02;0
647;5.442075;161.7175;743.0;0
648;5.13525;152.9525;741.23;0
649;4.878125;148.1575;730.4;0
650;4.66405;145.065;725.06;0
651;4.567375;139.14000000000001;724.34;0
652;4.51025;138.56;716.53;0
653;4.4557;138.6275;715.07;0
654;4.439625;141.8225;721.24;0
655;4.5855;142.37;720.06;0
656;4.86825;151.765;717.41;0
657;5.2112;162.0;698.63;122.362
658;5.547775;172.2;681.72;177.856
659;5.745775;172.29250000000002;663.25;87.8498
660;5.847375;165.3225;647.54;61.0736
661;5.8467;153.07;643.94;78.1834
662;5.728525;142.9725;645.88;150.741
663;5.634375;137.56;667.22;169.018
664;5.58125;142.0;684.22;13.8414
665;5.58275;151.8875;673.45;0
666;5.89965;171.5375;661.68;0
667;6.01105;168.0975;655.53;0
668;5.827925;151.22;643.45;0
669;5.470625;143.805;630.99;0
670;5.24395;133.845;609.18;0
671;5.1478;133.81;585.76;0
672;4.9185;123.88250000000001;564.81;0
673;4.647075;131.23250000000002;538.02;0
674;4.46115;126.3325;531.06;0
675;4.3401;121.6925;524.14;0
676;4.276775;116.7525;506.8;0
677;4.315925;116.775;496.11;0
678;4.28095;117.07249999999999;491.65;0
679;4.391525;117.72999999999999;488.82;0
680;4.51375;115.8325;483.31;0
681;4.79715;126.9975;463.04;40.4532
682;5.193025;129.36249999999998;442.37;225.386
683;5.44305;131.9025;422.39;217.251
684;5.6412;128.7025;411.74;239.609
685;5.591775;110.845;405.46;231.601
686;5.455675;97.5375;410.14;162.772
687;5.362525;97.0;414.5;123.28
688;5.256425;97.0;410.43;0
689;5.289325;106.9075;390.0;0
690;5.680575;114.825;377.06;0
691;5.87045;106.265;352.11;0
692;5.71555;94.875;320.95;0
693;5.540175;58.932500000000005;308.08;0
694;5.456875;45.5125;312.06;0
695;5.41495;31.095;307.26;0
696;5.152125;26.8725;291.0;0
697;5.0663;14.057500000000001;298.76;0
698;4.8918;3.8875;298.09;0
699;4.86475;3.6375;300.72;0
700;4.916575;3.71;316.48;0
701;5.086;3.615;325.39;0
702;5.397675;16.7325;325.75;0
703;6.070375;67.745;328.48;0
704;6.620025;91.4125;337.2;0
705;6.91365;90.17;330.1;196.403
706;6.94205;90.02;312.27;251.755
707;7.011525;87.4425;308.51;165.15
708;7.04025;74.07249999999999;306.96;99.7219
709;7.042075;73.345;307.31;140.178
710;6.99895;73.25;313.13;92.461
711;6.824925;73.5275;325.84;85.8402
712;6.7914;79.7825;335.94;183.014
713;6.70815;90.2575;337.68;0
714;6.842625;90.42999999999999;334.37;0
715;6.9048;71.7975;330.09;0
716;6.725075;77.9975;324.09;0
717;6.407025;80.78500000000001;325.21;0
718;6.163425;61.56750000000001;332.35;0
719;5.84075;70.2125;336.44;0
720;5.556425;32.995;336.02;0
721;5.2427;84.5725;339.59;0
722;5.03155;83.4425;339.33;0
723;4.979275;80.695;341.63;0
724;4.973175;80.9975;346.26;0
725;5.0667;85.9975;346.23;0
726;5.3745;104.465;360.61;0
727;5.9677;126.0;368.37;0
728;6.58815;154.155;365.49;0
729;6.799325;159.3575;351.73;189.583
730;6.835625;159.55;333.57;322.928
731;6.931;145.03;326.97;327.295
732;7.03005;136.0;316.57;302.99
733;7.04465;129.9625;313.67;242.213
734;6.93995;108.545;313.11;258.904
735;6.84785;108.32;319.12;286.416
736;6.722025;107.21000000000001;311.41;24.939
737;6.646675;109.18;308.85;0
